project,arm,cohort,rep,path,module,slot,state
VOICE,agentic,v6,3,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep3/VOICE_d4d.yaml,Data Governance,data_governance,populated
VOICE,direct,,,,Data Governance,data_governance,no_record
AI_READI,api,v7,1,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep1/AI_READI_d4d.yaml,Variables,variables,populated
AI_READI,api,v7,2,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep2/AI_READI_d4d.yaml,Variables,variables,populated
AI_READI,api,v7,3,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep3/AI_READI_d4d.yaml,Variables,variables,populated
AI_READI,api,v8,1,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep1/AI_READI_d4d.yaml,Variables,variables,populated
AI_READI,api,v8,2,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep2/AI_READI_d4d.yaml,Variables,variables,populated
AI_READI,api,v8,3,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep3/AI_READI_d4d.yaml,Variables,variables,populated
AI_READI,agentic,v6,1,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep1/AI_READI_d4d.yaml,Variables,variables,populated
AI_READI,agentic,v6,2,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep2/AI_READI_d4d.yaml,Variables,variables,empty
AI_READI,agentic,v6,3,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep3/AI_READI_d4d.yaml,Variables,variables,populated
AI_READI,direct,,,,Variables,variables,no_record
CHORUS,api,v7,1,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep1/CHORUS_d4d.yaml,Variables,variables,empty
CHORUS,api,v7,2,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep2/CHORUS_d4d.yaml,Variables,variables,empty
CHORUS,api,v7,3,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep3/CHORUS_d4d.yaml,Variables,variables,empty
CHORUS,api,v8,1,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep1/CHORUS_d4d.yaml,Variables,variables,empty
CHORUS,api,v8,2,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep2/CHORUS_d4d.yaml,Variables,variables,empty
CHORUS,api,v8,3,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep3/CHORUS_d4d.yaml,Variables,variables,empty
CHORUS,agentic,v6,1,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep1/CHORUS_d4d.yaml,Variables,variables,empty
CHORUS,agentic,v6,2,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep2/CHORUS_d4d.yaml,Variables,variables,empty
CHORUS,agentic,v6,3,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep3/CHORUS_d4d.yaml,Variables,variables,populated
CHORUS,direct,,,,Variables,variables,no_record
CM4AI,api,v7,1,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep1/CM4AI_d4d.yaml,Variables,variables,empty
CM4AI,api,v7,2,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep2/CM4AI_d4d.yaml,Variables,variables,empty
CM4AI,api,v7,3,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep3/CM4AI_d4d.yaml,Variables,variables,empty
CM4AI,api,v8,1,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep1/CM4AI_d4d.yaml,Variables,variables,empty
CM4AI,api,v8,2,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep2/CM4AI_d4d.yaml,Variables,variables,empty
CM4AI,api,v8,3,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep3/CM4AI_d4d.yaml,Variables,variables,empty
CM4AI,agentic,v6,1,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep1/CM4AI_d4d.yaml,Variables,variables,empty
CM4AI,agentic,v6,2,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep2/CM4AI_d4d.yaml,Variables,variables,empty
CM4AI,agentic,v6,3,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep3/CM4AI_d4d.yaml,Variables,variables,empty
CM4AI,direct,,,,Variables,variables,no_record
VOICE,api,v7,1,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep1/VOICE_d4d.yaml,Variables,variables,populated
VOICE,api,v7,2,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep2/VOICE_d4d.yaml,Variables,variables,populated
VOICE,api,v7,3,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep3/VOICE_d4d.yaml,Variables,variables,empty
VOICE,api,v8,1,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep1/VOICE_d4d.yaml,Variables,variables,populated
VOICE,api,v8,2,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep2/VOICE_d4d.yaml,Variables,variables,populated
VOICE,api,v8,3,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep3/VOICE_d4d.yaml,Variables,variables,populated
VOICE,agentic,v6,1,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep1/VOICE_d4d.yaml,Variables,variables,populated
VOICE,agentic,v6,2,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep2/VOICE_d4d.yaml,Variables,variables,empty
VOICE,agentic,v6,3,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep3/VOICE_d4d.yaml,Variables,variables,populated
VOICE,direct,,,,Variables,variables,no_record
AI_READI,api,v7,1,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep1/AI_READI_d4d.yaml,FileCollection,file_collections,populated
AI_READI,api,v7,2,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep2/AI_READI_d4d.yaml,FileCollection,file_collections,populated
AI_READI,api,v7,3,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep3/AI_READI_d4d.yaml,FileCollection,file_collections,populated
AI_READI,api,v8,1,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep1/AI_READI_d4d.yaml,FileCollection,file_collections,populated
AI_READI,api,v8,2,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep2/AI_READI_d4d.yaml,FileCollection,file_collections,populated
AI_READI,api,v8,3,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep3/AI_READI_d4d.yaml,FileCollection,file_collections,populated
AI_READI,agentic,v6,1,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep1/AI_READI_d4d.yaml,FileCollection,file_collections,populated
AI_READI,agentic,v6,2,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep2/AI_READI_d4d.yaml,FileCollection,file_collections,populated
AI_READI,agentic,v6,3,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep3/AI_READI_d4d.yaml,FileCollection,file_collections,populated
AI_READI,direct,,,,FileCollection,file_collections,no_record
CHORUS,api,v7,1,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep1/CHORUS_d4d.yaml,FileCollection,file_collections,empty
CHORUS,api,v7,2,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep2/CHORUS_d4d.yaml,FileCollection,file_collections,empty
CHORUS,api,v7,3,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep3/CHORUS_d4d.yaml,FileCollection,file_collections,empty
CHORUS,api,v8,1,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep1/CHORUS_d4d.yaml,FileCollection,file_collections,populated
CHORUS,api,v8,2,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep2/CHORUS_d4d.yaml,FileCollection,file_collections,empty
CHORUS,api,v8,3,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep3/CHORUS_d4d.yaml,FileCollection,file_collections,empty
CHORUS,agentic,v6,1,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep1/CHORUS_d4d.yaml,FileCollection,file_collections,empty
CHORUS,agentic,v6,2,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep2/CHORUS_d4d.yaml,FileCollection,file_collections,empty
CHORUS,agentic,v6,3,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep3/CHORUS_d4d.yaml,FileCollection,file_collections,empty
CHORUS,direct,,,,FileCollection,file_collections,no_record
CM4AI,api,v7,1,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep1/CM4AI_d4d.yaml,FileCollection,file_collections,populated
CM4AI,api,v7,2,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep2/CM4AI_d4d.yaml,FileCollection,file_collections,populated
CM4AI,api,v7,3,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep3/CM4AI_d4d.yaml,FileCollection,file_collections,populated
CM4AI,api,v8,1,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep1/CM4AI_d4d.yaml,FileCollection,file_collections,populated
CM4AI,api,v8,2,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep2/CM4AI_d4d.yaml,FileCollection,file_collections,populated
CM4AI,api,v8,3,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep3/CM4AI_d4d.yaml,FileCollection,file_collections,populated
CM4AI,agentic,v6,1,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep1/CM4AI_d4d.yaml,FileCollection,file_collections,empty
CM4AI,agentic,v6,2,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep2/CM4AI_d4d.yaml,FileCollection,file_collections,populated
CM4AI,agentic,v6,3,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep3/CM4AI_d4d.yaml,FileCollection,file_collections,empty
CM4AI,direct,,,,FileCollection,file_collections,no_record
VOICE,api,v7,1,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep1/VOICE_d4d.yaml,FileCollection,file_collections,empty
VOICE,api,v7,2,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep2/VOICE_d4d.yaml,FileCollection,file_collections,empty
VOICE,api,v7,3,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep3/VOICE_d4d.yaml,FileCollection,file_collections,populated
VOICE,api,v8,1,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep1/VOICE_d4d.yaml,FileCollection,file_collections,populated
VOICE,api,v8,2,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep2/VOICE_d4d.yaml,FileCollection,file_collections,populated
VOICE,api,v8,3,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep3/VOICE_d4d.yaml,FileCollection,file_collections,populated
VOICE,agentic,v6,1,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep1/VOICE_d4d.yaml,FileCollection,file_collections,populated
VOICE,agentic,v6,2,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep2/VOICE_d4d.yaml,FileCollection,file_collections,populated
VOICE,agentic,v6,3,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep3/VOICE_d4d.yaml,FileCollection,file_collections,populated
VOICE,direct,,,,FileCollection,file_collections,no_record
AI_READI,api,v7,1,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep1/AI_READI_d4d.yaml,Base / root,resources,empty
AI_READI,api,v7,2,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep2/AI_READI_d4d.yaml,Base / root,resources,empty
AI_READI,api,v7,3,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep3/AI_READI_d4d.yaml,Base / root,resources,empty
AI_READI,api,v8,1,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep1/AI_READI_d4d.yaml,Base / root,resources,empty
AI_READI,api,v8,2,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep2/AI_READI_d4d.yaml,Base / root,resources,empty
AI_READI,api,v8,3,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep3/AI_READI_d4d.yaml,Base / root,resources,empty
AI_READI,agentic,v6,1,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep1/AI_READI_d4d.yaml,Base / root,resources,populated
AI_READI,agentic,v6,2,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep2/AI_READI_d4d.yaml,Base / root,resources,empty
AI_READI,agentic,v6,3,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep3/AI_READI_d4d.yaml,Base / root,resources,empty
AI_READI,direct,,,,Base / root,resources,no_record
CHORUS,api,v7,1,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep1/CHORUS_d4d.yaml,Base / root,resources,empty
CHORUS,api,v7,2,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep2/CHORUS_d4d.yaml,Base / root,resources,empty
CHORUS,api,v7,3,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep3/CHORUS_d4d.yaml,Base / root,resources,empty
CHORUS,api,v8,1,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep1/CHORUS_d4d.yaml,Base / root,resources,empty
CHORUS,api,v8,2,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep2/CHORUS_d4d.yaml,Base / root,resources,empty
CHORUS,api,v8,3,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep3/CHORUS_d4d.yaml,Base / root,resources,empty
CHORUS,agentic,v6,1,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep1/CHORUS_d4d.yaml,Base / root,resources,empty
CHORUS,agentic,v6,2,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep2/CHORUS_d4d.yaml,Base / root,resources,empty
CHORUS,agentic,v6,3,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep3/CHORUS_d4d.yaml,Base / root,resources,empty
CHORUS,direct,,,,Base / root,resources,no_record
CM4AI,api,v7,1,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep1/CM4AI_d4d.yaml,Base / root,resources,empty
CM4AI,api,v7,2,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep2/CM4AI_d4d.yaml,Base / root,resources,empty
CM4AI,api,v7,3,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep3/CM4AI_d4d.yaml,Base / root,resources,empty
CM4AI,api,v8,1,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep1/CM4AI_d4d.yaml,Base / root,resources,empty
CM4AI,api,v8,2,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep2/CM4AI_d4d.yaml,Base / root,resources,empty
CM4AI,api,v8,3,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep3/CM4AI_d4d.yaml,Base / root,resources,empty
CM4AI,agentic,v6,1,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep1/CM4AI_d4d.yaml,Base / root,resources,populated
CM4AI,agentic,v6,2,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep2/CM4AI_d4d.yaml,Base / root,resources,populated
CM4AI,agentic,v6,3,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep3/CM4AI_d4d.yaml,Base / root,resources,populated
CM4AI,direct,,,,Base / root,resources,no_record
VOICE,api,v7,1,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep1/VOICE_d4d.yaml,Base / root,resources,empty
VOICE,api,v7,2,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep2/VOICE_d4d.yaml,Base / root,resources,caveat_only
VOICE,api,v7,3,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep3/VOICE_d4d.yaml,Base / root,resources,empty
VOICE,api,v8,1,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep1/VOICE_d4d.yaml,Base / root,resources,caveat_only
VOICE,api,v8,2,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep2/VOICE_d4d.yaml,Base / root,resources,empty
VOICE,api,v8,3,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep3/VOICE_d4d.yaml,Base / root,resources,empty
VOICE,agentic,v6,1,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep1/VOICE_d4d.yaml,Base / root,resources,empty
VOICE,agentic,v6,2,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep2/VOICE_d4d.yaml,Base / root,resources,empty
VOICE,agentic,v6,3,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep3/VOICE_d4d.yaml,Base / root,resources,empty
VOICE,direct,,,,Base / root,resources,no_record
AI_READI,api,v7,1,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep1/AI_READI_d4d.yaml,Base / root,total_file_count,populated
AI_READI,api,v7,2,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep2/AI_READI_d4d.yaml,Base / root,total_file_count,populated
AI_READI,api,v7,3,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep3/AI_READI_d4d.yaml,Base / root,total_file_count,populated
AI_READI,api,v8,1,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep1/AI_READI_d4d.yaml,Base / root,total_file_count,populated
AI_READI,api,v8,2,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep2/AI_READI_d4d.yaml,Base / root,total_file_count,populated
AI_READI,api,v8,3,data/d4d_concatenated/claudecode_api/2026-09-04g_claude-opus-5-api-generic-v8_rep3/AI_READI_d4d.yaml,Base / root,total_file_count,populated
AI_READI,agentic,v6,1,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep1/AI_READI_d4d.yaml,Base / root,total_file_count,populated
AI_READI,agentic,v6,2,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep2/AI_READI_d4d.yaml,Base / root,total_file_count,populated
AI_READI,agentic,v6,3,data/d4d_concatenated/claudecode_agent/2026-08-28_claude-opus-5-claudecode-generic-v6_rep3/AI_READI_d4d.yaml,Base / root,total_file_count,populated
AI_READI,direct,,,,Base / root,total_file_count,no_record
CHORUS,api,v7,1,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep1/CHORUS_d4d.yaml,Base / root,total_file_count,empty
CHORUS,api,v7,2,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep2/CHORUS_d4d.yaml,Base / root,total_file_count,empty
CHORUS,api,v7,3,data/d4d_concatenated/claudecode_agent/2026-09-01_claude-opus-5-api-generic-v7_rep3/CHORUS_d4d.yaml,Base / root,total_file_count,empty
CHORUS,api,v8,1,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep1/CHORUS_d4d.yaml,Base / root,total_file_count,empty
CHORUS,api,v8,2,data/d4d_concatenated/claudecode_api/2026-09-04f_claude-opus-5-api-generic-v8_rep2/CHORUS_d4d.yaml,Base / root,total_file_count,empty
