rubric,item_id,group,item,project,cohort,generation_rep,rating,score,item_max,score_type,state,repeat_ratings_disagree
rubric10-semantic,E9.1,Dataset Evaluation and Limitations Disclosure,Known Limitations Documented,VOICE,v7,3,1,1,1,binary,scored,
rubric10-semantic,E9.1,Dataset Evaluation and Limitations Disclosure,Known Limitations Documented,VOICE,v8,1,1,1,1,binary,scored,
rubric10-semantic,E9.1,Dataset Evaluation and Limitations Disclosure,Known Limitations Documented,VOICE,v8,2,1,1,1,binary,scored,
rubric10-semantic,E9.1,Dataset Evaluation and Limitations Disclosure,Known Limitations Documented,VOICE,v8,3,1,1,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),AI_READI,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),AI_READI,v7,2,1,1,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),AI_READI,v7,3,1,1,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),AI_READI,v8,1,1,1,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),AI_READI,v8,2,1,1,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),AI_READI,v8,3,1,1,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),CHORUS,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),CHORUS,v7,2,1,0,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),CHORUS,v7,3,1,0,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),CHORUS,v8,1,1,0,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),CHORUS,v8,2,1,1,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),CHORUS,v8,3,1,0,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),CM4AI,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),CM4AI,v7,2,1,1,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),CM4AI,v7,3,1,1,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),CM4AI,v8,1,1,1,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),CM4AI,v8,2,1,1,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),CM4AI,v8,3,1,1,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),VOICE,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),VOICE,v7,2,1,1,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),VOICE,v7,3,1,1,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),VOICE,v8,1,1,1,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),VOICE,v8,2,1,1,1,binary,scored,
rubric10-semantic,E9.2,Dataset Evaluation and Limitations Disclosure,Biases Categorized Using Standard Taxonomy (RAI-aligned),VOICE,v8,3,1,1,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,AI_READI,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,AI_READI,v7,2,1,1,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,AI_READI,v7,3,1,1,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,AI_READI,v8,1,1,1,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,AI_READI,v8,2,1,1,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,AI_READI,v8,3,1,1,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,CHORUS,v7,1,1,0,1,binary,scored,no
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,CHORUS,v7,2,1,0,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,CHORUS,v7,3,1,0,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,CHORUS,v8,1,1,0,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,CHORUS,v8,2,1,0,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,CHORUS,v8,3,1,0,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,CM4AI,v7,1,1,0,1,binary,scored,no
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,CM4AI,v7,2,1,1,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,CM4AI,v7,3,1,0,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,CM4AI,v8,1,1,1,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,CM4AI,v8,2,1,0,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,CM4AI,v8,3,1,0,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,VOICE,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,VOICE,v7,2,1,1,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,VOICE,v7,3,1,1,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,VOICE,v8,1,1,1,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,VOICE,v8,2,1,1,1,binary,scored,
rubric10-semantic,E9.3,Dataset Evaluation and Limitations Disclosure,Data Anomalies and Quality Issues Noted,VOICE,v8,3,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,AI_READI,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,AI_READI,v7,2,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,AI_READI,v7,3,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,AI_READI,v8,1,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,AI_READI,v8,2,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,AI_READI,v8,3,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,CHORUS,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,CHORUS,v7,2,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,CHORUS,v7,3,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,CHORUS,v8,1,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,CHORUS,v8,2,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,CHORUS,v8,3,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,CM4AI,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,CM4AI,v7,2,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,CM4AI,v7,3,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,CM4AI,v8,1,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,CM4AI,v8,2,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,CM4AI,v8,3,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,VOICE,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,VOICE,v7,2,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,VOICE,v7,3,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,VOICE,v8,1,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,VOICE,v8,2,1,1,1,binary,scored,
rubric10-semantic,E9.4,Dataset Evaluation and Limitations Disclosure,Sensitive Content and Warnings Provided,VOICE,v8,3,1,1,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,AI_READI,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,AI_READI,v7,2,1,1,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,AI_READI,v7,3,1,1,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,AI_READI,v8,1,1,1,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,AI_READI,v8,2,1,1,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,AI_READI,v8,3,1,1,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,CHORUS,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,CHORUS,v7,2,1,1,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,CHORUS,v7,3,1,1,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,CHORUS,v8,1,1,1,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,CHORUS,v8,2,1,1,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,CHORUS,v8,3,1,1,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,CM4AI,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,CM4AI,v7,2,1,1,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,CM4AI,v7,3,1,1,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,CM4AI,v8,1,1,0,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,CM4AI,v8,2,1,1,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,CM4AI,v8,3,1,1,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,VOICE,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,VOICE,v7,2,1,1,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,VOICE,v7,3,1,1,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,VOICE,v8,1,1,1,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,VOICE,v8,2,1,1,1,binary,scored,
rubric10-semantic,E9.5,Dataset Evaluation and Limitations Disclosure,Ethical Review and Social Impact Analysis,VOICE,v8,3,1,1,1,binary,scored,
rubric10-semantic,E10.1,Cross-Platform and Community Integration,Dataset Published on a Recognized Platform,AI_READI,v7,1,1,1,1,binary,scored,no
rubric10-semantic,E10.1,Cross-Platform and Community Integration,Dataset Published on a Recognized Platform,AI_READI,v7,2,1,1,1,binary,scored,
rubric10-semantic,E10.1,Cross-Platform and Community Integration,Dataset Published on a Recognized Platform,AI_READI,v7,3,1,1,1,binary,scored,
rubric10-semantic,E10.1,Cross-Platform and Community Integration,Dataset Published on a Recognized Platform,AI_READI,v8,1,1,1,1,binary,scored,
rubric10-semantic,E10.1,Cross-Platform and Community Integration,Dataset Published on a Recognized Platform,AI_READI,v8,2,1,1,1,binary,scored,
rubric10-semantic,E10.1,Cross-Platform and Community Integration,Dataset Published on a Recognized Platform,AI_READI,v8,3,1,1,1,binary,scored,
rubric10-semantic,E10.1,Cross-Platform and Community Integration,Dataset Published on a Recognized Platform,CHORUS,v7,1,1,0,1,binary,scored,no
rubric10-semantic,E10.1,Cross-Platform and Community Integration,Dataset Published on a Recognized Platform,CHORUS,v7,2,1,0,1,binary,scored,
